Retailer,Retailer_ID,Invoice_Date,Region,State,City,Product,Price_per_Unit,Quantity,Profit,Sales_Method
West Gear,1185732,9/8/2020,Southeast,Florida,Miami,Women's Athletic Footwear,50,775,116250,In-store
West Gear,1185732,9/9/2020,Southeast,Florida,Miami,Men's Apparel,65,775,176312.5,In-store
West Gear,1185732,9/10/2020,Southeast,Florida,Miami,Women's Apparel,70,925,323750,In-store
West Gear,1185732,9/11/2020,Southeast,Florida,Miami,Men's Street Footwear,65,"1,150",336375,In-store
West Gear,1185732,9/12/2020,Southeast,Florida,Miami,Men's Athletic Footwear,60,900,189000,In-store
West Gear,1185732,9/13/2020,Southeast,Florida,Miami,Women's Street Footwear,55,825,113437.5,In-store
West Gear,1185732,9/14/2020,Southeast,Florida,Miami,Women's Athletic Footwear,55,775,127875,In-store
West Gear,1185732,9/15/2020,Southeast,Florida,Miami,Men's Apparel,65,800,182000,In-store
West Gear,1185732,9/16/2020,Southeast,Florida,Miami,Women's Apparel,70,975,341250,In-store
West Gear,1185732,9/17/2020,Southeast,Florida,Miami,Men's Street Footwear,65,"1,125",329062.5,In-store
West Gear,1185732,9/18/2020,Southeast,Florida,Miami,Men's Athletic Footwear,60,900,189000,In-store
West Gear,1185732,9/19/2020,Southeast,Florida,Miami,Women's Street Footwear,55,825,113437.5,In-store
Foot Locker,1185732,9/20/2020,Southeast,Florida,Miami,Women's Athletic Footwear,45,775,104625,In-store
Foot Locker,1185732,9/21/2020,Southeast,Florida,Miami,Men's Apparel,55,750,144375,In-store
Foot Locker,1185732,9/22/2020,Southeast,Florida,Miami,Women's Apparel,60,925,277500,In-store
Foot Locker,1185732,9/23/2020,Southeast,Florida,Miami,Men's Street Footwear,55,"1,050",259875,In-store
Foot Locker,1185732,9/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,50,850,148750,In-store
Sports Direct,1185732,9/25/2020,Southeast,Florida,Miami,Women's Street Footwear,45,750,84375,In-store
Sports Direct,1185732,9/26/2020,Southeast,Florida,Miami,Women's Athletic Footwear,45,725,97875,In-store
Sports Direct,1185732,9/27/2020,Southeast,Florida,Miami,Men's Apparel,55,725,139562.5,In-store
Sports Direct,1185732,9/28/2020,Southeast,Florida,Miami,Women's Apparel,60,825,247500,In-store
Sports Direct,1185732,9/29/2020,Southeast,Florida,Miami,Men's Street Footwear,60,"1,000",270000,In-store
Sports Direct,1185732,9/30/2020,Southeast,Florida,Miami,Men's Athletic Footwear,50,825,144375,In-store
Sports Direct,1185732,10/1/2020,Southeast,Florida,Miami,Women's Street Footwear,50,725,90625,In-store
Sports Direct,1185732,10/2/2020,Southeast,Florida,Miami,Women's Athletic Footwear,50,700,105000,In-store
Sports Direct,1185732,10/3/2020,Southeast,Florida,Miami,Men's Apparel,60,700,147000,In-store
Sports Direct,1185732,10/4/2020,Southeast,Florida,Miami,Women's Apparel,65,825,268125,In-store
Sports Direct,1185732,10/5/2020,Southeast,Florida,Miami,Men's Street Footwear,60,975,263250,In-store
Sports Direct,1185732,10/6/2020,Southeast,Florida,Miami,Men's Athletic Footwear,50,800,140000,In-store
Sports Direct,1185732,10/7/2020,Southeast,Florida,Miami,Women's Street Footwear,50,745,93125,In-store
Sports Direct,1185732,10/8/2020,Southeast,Florida,Miami,Women's Athletic Footwear,50,775,116250,In-store
Sports Direct,1185732,10/9/2020,Southeast,Florida,Miami,Men's Apparel,65,750,170625,In-store
Sports Direct,1185732,10/10/2020,Southeast,Florida,Miami,Women's Apparel,70,850,297500,In-store
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Men's Street Footwear,65,"1,075",314437.5,In-store
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Men's Athletic Footwear,55,875,168437.5,In-store
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Women's Street Footwear,55,825,113437.5,In-store
Sports Direct,1185732,5/24/2020,Southeast,Florida,Miami,Women's Athletic Footwear,55,775,127875,In-store
Foot Locker,1185732,5/24/2020,Southeast,Florida,Miami,Men's Apparel,65,775,176312.5,In-store
Foot Locker,1185732,5/24/2020,Southeast,Florida,Miami,Women's Apparel,70,875,306250,In-store
Foot Locker,1185732,10/17/2020,Southeast,Florida,Miami,Men's Street Footwear,35,450,55125,In-store
Foot Locker,1185732,10/18/2020,Southeast,Florida,Miami,Men's Athletic Footwear,35,250,26250,In-store
Foot Locker,1185732,10/19/2020,Southeast,Florida,Miami,Women's Street Footwear,25,250,18750,In-store
Foot Locker,1185732,10/20/2020,Southeast,Florida,Miami,Women's Athletic Footwear,30,100,10500,In-store
Foot Locker,1185732,10/21/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45,150,20250,In-store
Foot Locker,1185732,10/22/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,35,250,39375,In-store
Foot Locker,1185732,10/23/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35,500,61250,In-store
Foot Locker,1185732,10/24/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35,150,15750,In-store
Foot Locker,1185732,10/25/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25,200,15000,In-store
Foot Locker,1185732,10/26/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,30,75,7875,In-store
Foot Locker,1185732,10/27/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45,150,20250,In-store
Foot Locker,1185732,10/28/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,35,225,35437.5,In-store
Foot Locker,1185732,10/29/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40,445,62300,In-store
Foot Locker,1185732,10/30/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40,125,15000,In-store
Foot Locker,1185732,10/31/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30,175,15750,In-store
Foot Locker,1185732,11/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35,25,3062.5,In-store
Foot Locker,1185732,11/2/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50,75,11250,In-store
Foot Locker,1185732,11/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,40,175,31500,In-store
Foot Locker,1185732,11/4/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,40,400,56000,In-store
Foot Locker,1185732,11/5/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40,100,12000,In-store
Foot Locker,1185732,11/6/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,30,100,9000,In-store
Foot Locker,1185732,11/7/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35,25,3062.5,In-store
Foot Locker,1185732,11/8/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50,50,7500,In-store
Foot Locker,1185732,11/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,40,175,31500,In-store
Foot Locker,1185732,11/10/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,445,77875,In-store
Foot Locker,1185732,11/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,150,20250,In-store
Foot Locker,1185732,11/12/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40,125,15000,In-store
Foot Locker,1185732,11/13/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40,50,7000,In-store
Foot Locker,1185732,11/14/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,55,75,12375,In-store
Foot Locker,1185732,11/15/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,60,175,47250,In-store
Foot Locker,1185732,11/16/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45,425,66937.5,Outlet
Foot Locker,1185732,11/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40,175,21000,Outlet
Foot Locker,1185732,11/18/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35,175,18375,Outlet
Foot Locker,1185732,11/19/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35,150,18375,Outlet
Foot Locker,1185732,11/20/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50,150,22500,Outlet
Foot Locker,1185732,11/21/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,55,325,80437.5,Outlet
Foot Locker,1185732,11/22/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,550,96250,Outlet
Foot Locker,1185732,11/23/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,300,40500,Outlet
Foot Locker,1185732,11/24/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40,225,27000,Outlet
Foot Locker,1185732,11/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40,175,24500,Outlet
Foot Locker,1185732,11/26/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,50,200,30000,Outlet
Foot Locker,1185732,11/27/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,55,375,92812.5,Outlet
Foot Locker,1185732,11/28/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,525,91875,Outlet
Foot Locker,1185732,11/29/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,300,40500,Outlet
Foot Locker,1185732,11/30/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40,225,27000,Outlet
Foot Locker,1185732,12/1/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35,175,21437.5,Outlet
Foot Locker,1185732,12/2/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45,150,20250,Outlet
Foot Locker,1185732,12/3/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,50,325,73125,Outlet
Foot Locker,1185732,12/4/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45,450,70875,Outlet
Foot Locker,1185732,12/5/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40,250,30000,Outlet
Foot Locker,1185732,12/6/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,25,150,11250,Outlet
Foot Locker,1185732,12/7/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,25,125,10937.5,Outlet
Foot Locker,1185732,12/8/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,35,125,13125,Outlet
Foot Locker,1185732,12/9/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,40,200,36000,Outlet
Foot Locker,1185732,12/10/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,45,375,59062.5,Outlet
Foot Locker,1185732,12/11/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,35,200,21000,Outlet
Foot Locker,1185732,12/12/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,35,100,10500,Outlet
Foot Locker,1185732,12/13/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,35,75,9187.5,Outlet
Foot Locker,1185732,12/14/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,45,75,10125,Outlet
Foot Locker,1185732,12/15/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,50,200,45000,Outlet
Foot Locker,1185732,12/16/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,50,350,61250,Outlet
Foot Locker,1185732,12/17/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,40,200,24000,Outlet
Foot Locker,1185732,12/18/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,40,145,17400,Outlet
Foot Locker,1185732,12/19/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,40,150,21000,Outlet
Foot Locker,1185732,12/20/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,55,125,20625,Outlet
Foot Locker,1185732,12/21/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,60,225,60750,Outlet
Foot Locker,1185732,12/22/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,55,475,91437.5,Outlet
Foot Locker,1185732,12/23/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,275,37125,Outlet
Foot Locker,1185732,12/24/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45,225,30375,Outlet
Foot Locker,1185732,12/25/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45,175,27562.5,Outlet
Foot Locker,1185732,12/26/2020,Midwest,Minnesota,Minneapolis,Men's Apparel,55,175,28875,Outlet
Foot Locker,1185732,12/27/2020,Midwest,Minnesota,Minneapolis,Women's Apparel,60,275,74250,Outlet
Kohl's,1189833,12/28/2020,Midwest,Minnesota,Minneapolis,Men's Street Footwear,35,475,74812.5,Outlet
Kohl's,1189833,12/29/2020,Midwest,Minnesota,Minneapolis,Men's Athletic Footwear,45,475,64125,Outlet
Kohl's,1189833,12/30/2020,Midwest,Minnesota,Minneapolis,Women's Street Footwear,45,475,96187.5,Outlet
Kohl's,1189833,12/31/2020,Midwest,Minnesota,Minneapolis,Women's Athletic Footwear,45,325,58500,Outlet
Kohl's,1189833,1/1/2021,Midwest,Montana,Billings,Men's Apparel,50,275,82500,Outlet
Kohl's,1189833,1/2/2021,Midwest,Montana,Billings,Women's Apparel,45,475,53437.5,Outlet
Kohl's,1189833,1/3/2021,Midwest,Montana,Billings,Men's Street Footwear,35,525,82687.5,Outlet
Kohl's,1189833,1/4/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,425,57375,Outlet
Kohl's,1189833,1/5/2021,Midwest,Montana,Billings,Women's Street Footwear,45,450,91125,Outlet
Kohl's,1189833,1/6/2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,300,54000,Outlet
Kohl's,1189833,1/7/2021,Midwest,Montana,Billings,Men's Apparel,50,225,67500,Outlet
Kohl's,1189833,1/8/2021,Midwest,Montana,Billings,Women's Apparel,45,425,47812.5,Outlet
Kohl's,1189833,1/9/2021,Midwest,Montana,Billings,Men's Street Footwear,35,575,90562.5,Outlet
Kohl's,1189833,1/10/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,425,57375,Outlet
Kohl's,1189833,1/11/2021,Midwest,Montana,Billings,Women's Street Footwear,45,425,86062.5,Outlet
Kohl's,1189833,1/12/2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,325,58500,Outlet
Kohl's,1189833,1/13/2021,Midwest,Montana,Billings,Men's Apparel,50,200,60000,Outlet
Kohl's,1189833,1/14/2021,Midwest,Montana,Billings,Women's Apparel,45,400,45000,Outlet
Kohl's,1189833,1/15/2021,Midwest,Montana,Billings,Men's Street Footwear,45,575,116437.5,Outlet
Kohl's,1189833,1/16/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,375,50625,Outlet
Kohl's,1189833,1/17/2021,Midwest,Montana,Billings,Women's Street Footwear,45,400,81000,Outlet
Kohl's,1189833,1/18/2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,300,48000,Outlet
Kohl's,1189833,1/19/2021,Midwest,Montana,Billings,Men's Apparel,45,200,54000,Outlet
Kohl's,1189833,1/20/2021,Midwest,Montana,Billings,Women's Apparel,60,375,56250,Outlet
Kohl's,1189833,1/21/2021,Midwest,Montana,Billings,Men's Street Footwear,40,575,103500,Outlet
Kohl's,1189833,1/22/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,425,57375,Outlet
Kohl's,1189833,1/23/2021,Midwest,Montana,Billings,Women's Street Footwear,45,425,86062.5,Outlet
Kohl's,1189833,1/24/2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,325,52000,Outlet
Kohl's,1189833,1/25/2021,Midwest,Montana,Billings,Men's Apparel,45,225,60750,Outlet
Kohl's,1189833,1/26/2021,Midwest,Montana,Billings,Women's Apparel,60,400,60000,Outlet
Kohl's,1189833,1/27/2021,Midwest,Montana,Billings,Men's Street Footwear,40,675,121500,Outlet
Kohl's,1189833,1/28/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,525,70875,Outlet
Kohl's,1189833,1/29/2021,Midwest,Montana,Billings,Women's Street Footwear,45,550,111375,Outlet
Kohl's,1189833,1/30/2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,425,68000,Outlet
Kohl's,1189833,1/31/2021,Midwest,Montana,Billings,Men's Apparel,45,300,81000,Outlet
Kohl's,1189833,2/1/2021,Midwest,Montana,Billings,Women's Apparel,60,600,90000,Outlet
Kohl's,1189833,2/2/2021,Midwest,Montana,Billings,Men's Street Footwear,40,750,135000,Outlet
Kohl's,1189833,2/3/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,600,81000,Outlet
Kohl's,1189833,2/4/2021,Midwest,Montana,Billings,Women's Street Footwear,45,550,111375,Outlet
Kohl's,1189833,2/5/2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,450,72000,Outlet
Kohl's,1189833,2/6/2021,Midwest,Montana,Billings,Men's Apparel,45,475,128250,Outlet
Kohl's,1189833,2/7/2021,Midwest,Montana,Billings,Women's Apparel,60,475,71250,Outlet
Kohl's,1189833,2/8/2021,Midwest,Montana,Billings,Men's Street Footwear,45,675,136687.5,Outlet
Kohl's,1189833,2/9/2021,Midwest,Montana,Billings,Men's Athletic Footwear,55,625,103125,Outlet
Kohl's,1189833,2/10/2021,Midwest,Montana,Billings,Women's Street Footwear,50,500,112500,Outlet
Kohl's,1189833,2/11/2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,425,76500,Outlet
Kohl's,1189833,2/12/2021,Midwest,Montana,Billings,Men's Apparel,55,425,140250,Outlet
Kohl's,1189833,2/13/2021,Midwest,Montana,Billings,Women's Apparel,60,400,60000,Outlet
Kohl's,1189833,2/14/2021,Midwest,Montana,Billings,Men's Street Footwear,45,600,121500,Outlet
Kohl's,1189833,2/15/2021,Midwest,Montana,Billings,Men's Athletic Footwear,50,600,90000,Outlet
Kohl's,1189833,2/16/2021,Midwest,Montana,Billings,Women's Street Footwear,45,450,91125,Outlet
Kohl's,1189833,2/17/2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,400,72000,Outlet
Kohl's,1189833,2/18/2021,Midwest,Montana,Billings,Men's Apparel,55,400,132000,Outlet
Kohl's,1189833,2/19/2021,Midwest,Montana,Billings,Women's Apparel,60,450,67500,Outlet
Kohl's,1189833,2/20/2021,Midwest,Montana,Billings,Men's Street Footwear,45,550,111375,Outlet
Kohl's,1189833,2/21/2021,Midwest,Montana,Billings,Men's Athletic Footwear,50,550,82500,Outlet
Kohl's,1189833,2/22/2021,Midwest,Montana,Billings,Women's Street Footwear,45,400,81000,Outlet
Kohl's,1189833,2/23/2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,375,67500,Outlet
Kohl's,1189833,2/24/2021,Midwest,Montana,Billings,Men's Apparel,55,350,115500,Outlet
Kohl's,1189833,2/25/2021,Midwest,Montana,Billings,Women's Apparel,60,400,60000,Outlet
Kohl's,1189833,2/26/2021,Midwest,Montana,Billings,Men's Street Footwear,40,575,103500,Outlet
Kohl's,1189833,2/27/2021,Midwest,Montana,Billings,Men's Athletic Footwear,45,575,77625,Outlet
Kohl's,1189833,2/28/2021,Midwest,Montana,Billings,Women's Street Footwear,40,425,76500,Outlet
Kohl's,1189833,3/1/2021,Midwest,Montana,Billings,Women's Athletic Footwear,40,425,68000,Outlet
Kohl's,1189833,3/2/2021,Midwest,Montana,Billings,Men's Apparel,55,375,123750,Outlet
Kohl's,1189833,3/3/2021,Midwest,Montana,Billings,Women's Apparel,60,475,71250,Outlet
Kohl's,1189833,3/4/2021,Midwest,Montana,Billings,Men's Street Footwear,45,675,136687.5,Outlet
Kohl's,1189833,3/5/2021,Midwest,Montana,Billings,Men's Athletic Footwear,50,675,101250,Outlet
Kohl's,1189833,3/6/2021,Midwest,Montana,Billings,Women's Street Footwear,45,475,96187.5,Outlet
Kohl's,1189833,3/7/2021,Midwest,Montana,Billings,Women's Athletic Footwear,45,475,85500,Outlet
Kohl's,1189833,3/8/2021,Midwest,Montana,Billings,Men's Apparel,55,400,132000,Outlet
Kohl's,1189833,3/9/2021,Midwest,Montana,Billings,Women's Apparel,60,500,75000,Outlet
Sports Direct,1197831,3/10/2021,Midwest,Montana,Billings,Men's Street Footwear,20,700,49000,Outlet
Sports Direct,1197831,3/11/2021,Midwest,Montana,Billings,Men's Athletic Footwear,30,700,73500,Outlet
Sports Direct,1197831,3/12/2021,Midwest,Montana,Billings,Women's Street Footwear,30,500,52500,Outlet
Sports Direct,1197831,3/13/2021,Midwest,Montana,Billings,Women's Athletic Footwear,35,500,78750,Outlet
Sports Direct,1197831,3/14/2021,South,Tennessee,Knoxville,Men's Apparel,40,350,42000,Outlet
Sports Direct,1197831,3/15/2021,South,Tennessee,Knoxville,Women's Apparel,35,500,87500,Outlet
